"Date2","Month","Year","HBT","HBName","TotalOperations","TotalCancelled","Performed","CancelledByPatientReason","ClinicalReason","NonClinicalCapacityReason","OtherReason","Cancelled_By_Patient_pc_of_planned_ops","Cancelled_clinical_reason_pc_of_planned_ops","Non_clinical_capacity_reason_pc_of_planned_ops","Other_Reason_pc_of_planned_ops","Cancelled_By_Patient_pc_of_cancelled_ops","Cancelled_clinical_reason_pc_of_cancelled_ops","Non_clinical_capacity_reason_pc_of_cancelled_ops","Other_Reason_pc_of_cancelled_ops"
2015-06-01,"201506S08000016","Jun","2015","S08000016","NHS Borders",511,45,466,15,9,20,1,2.93542074363992,1.76125244618395,3.91389432485323,0.195694716242661,33.3333333333333,20,44.4444444444444,0.195694716242661
2015-06-01,"201506S08000017","Jun","2015","S08000017","NHS Dumfries and Galloway",1674,113,1561,36,60,10,7,2.1505376344086,3.584229390681,0.597371565113501,0.41816009557945,31.858407079646,53.0973451327434,8.84955752212389,0.41816009557945
2015-06-01,"201506S08000019","Jun","2015","S08000019","NHS Forth Valley",1190,97,1093,46,37,8,6,3.86554621848739,3.10924369747899,0.672268907563025,0.504201680672269,47.4226804123711,38.1443298969072,8.24742268041237,0.504201680672269
2015-06-01,"201506S08000020","Jun","2015","S08000020","NHS Grampian",3405,310,3095,135,96,62,17,3.9647577092511,2.81938325991189,1.8208516886931,0.499265785609398,43.5483870967742,30.9677419354839,20,0.499265785609398
2015-06-01,"201506S08000022","Jun","2015","S08000022","NHS Highland",1604,199,1405,90,42,67,0,5.61097256857855,2.61845386533666,4.17705735660848,0,45.2261306532663,21.105527638191,33.6683417085427,0
2015-06-01,"201506S08000024","Jun","2015","S08000024","NHS Lothian",5632,649,4983,329,93,26,201,5.84161931818182,1.65127840909091,0.461647727272727,3.56889204545455,50.693374422188,14.3297380585516,4.00616332819723,3.56889204545455
2015-06-01,"201506S08000025","Jun","2015","S08000025","NHS Orkney",165,11,154,4,0,7,0,2.42424242424242,0,4.24242424242424,0,36.3636363636364,0,63.6363636363636,0
2015-06-01,"201506S08000026","Jun","2015","S08000026","NHS Shetland",154,8,146,3,2,3,0,1.94805194805195,1.2987012987013,1.94805194805195,0,37.5,25,37.5,0
2015-06-01,"201506S08000028","Jun","2015","S08000028","NHS Western Isles",126,15,111,5,6,2,2,3.96825396825397,4.76190476190476,1.58730158730159,1.58730158730159,33.3333333333333,40,13.3333333333333,1.58730158730159
2015-06-01,"201506S08000029","Jun","2015","S08000029","NHS Fife",1438,133,1305,46,51,29,7,3.19888734353268,3.54659248956885,2.01668984700974,0.486787204450626,34.5864661654135,38.3458646616541,21.8045112781955,0.486787204450626
2015-06-01,"201506S08000030","Jun","2015","S08000030","NHS Tayside",2494,253,2241,95,84,56,18,3.80914194065758,3.36808340016038,2.24538893344026,0.721732157177225,37.5494071146245,33.201581027668,22.1343873517787,0.721732157177225
2015-06-01,"201506S08000031","Jun","2015","S08000031","NHS Greater Glasgow and Clyde",6788,483,6305,186,237,54,6,2.74012964054213,3.49145550972304,0.79552150854449,0.0883912787271656,38.5093167701863,49.0683229813665,11.1801242236025,0.0883912787271656
2015-06-01,"201506S08000032","Jun","2015","S08000032","NHS Lanarkshire",2486,207,2279,109,62,36,0,4.38455349959775,2.49396621078037,1.44810941271118,0,52.6570048309179,29.951690821256,17.3913043478261,0
2015-06-01,"201506SB0801","Jun","2015","SB0801","The Golden Jubilee National Hospital",1259,72,1187,24,8,40,0,1.90627482128674,0.635424940428912,3.17712470214456,0,33.3333333333333,11.1111111111111,55.5555555555556,0
2015-07-01,"201507S08000015","Jul","2015","S08000015","NHS Ayrshire and Arran",2081,208,1873,70,89,17,32,3.36376741950985,4.27679000480538,0.816914944738107,1.53772224891879,33.6538461538462,42.7884615384615,8.17307692307692,1.53772224891879
2015-07-01,"201507S08000016","Jul","2015","S08000016","NHS Borders",468,33,435,7,8,18,0,1.4957264957265,1.70940170940171,3.84615384615385,0,21.2121212121212,24.2424242424242,54.5454545454545,0
2015-07-01,"201507S08000017","Jul","2015","S08000017","NHS Dumfries and Galloway",1680,151,1529,49,64,26,12,2.91666666666667,3.80952380952381,1.54761904761905,0.714285714285714,32.4503311258278,42.3841059602649,17.2185430463576,0.714285714285714
2015-07-01,"201507S08000019","Jul","2015","S08000019","NHS Forth Valley",1081,94,987,40,26,19,9,3.70027752081406,2.40518038852914,1.75763182238668,0.832562442183164,42.5531914893617,27.6595744680851,20.2127659574468,0.832562442183164
2015-07-01,"201507S08000020","Jul","2015","S08000020","NHS Grampian",3121,315,2806,149,84,48,34,4.77411086190324,2.69144504966357,1.53796859980775,1.08939442486383,47.3015873015873,26.6666666666667,15.2380952380952,1.08939442486383
2015-07-01,"201507S08000022","Jul","2015","S08000022","NHS Highland",1582,192,1390,94,56,42,0,5.94184576485461,3.53982300884956,2.65486725663717,0,48.9583333333333,29.1666666666667,21.875,0
2015-07-01,"201507S08000024","Jul","2015","S08000024","NHS Lothian",4477,587,3890,274,114,54,145,6.12016975653339,2.54634800089346,1.20616484252848,3.23877596604869,46.6780238500852,19.4207836456559,9.19931856899489,3.23877596604869
2015-07-01,"201507S08000025","Jul","2015","S08000025","NHS Orkney",168,15,153,3,4,8,0,1.78571428571429,2.38095238095238,4.76190476190476,0,20,26.6666666666667,53.3333333333333,0
2015-07-01,"201507S08000026","Jul","2015","S08000026","NHS Shetland",166,20,146,7,4,9,0,4.21686746987952,2.40963855421687,5.42168674698795,0,35,20,45,0
2015-07-01,"201507S08000028","Jul","2015","S08000028","NHS Western Isles",117,10,107,4,4,1,1,3.41880341880342,3.41880341880342,0.854700854700855,0.854700854700855,40,40,10,0.854700854700855
2015-07-01,"201507S08000029","Jul","2015","S08000029","NHS Fife",1291,90,1201,37,40,13,0,2.86599535243997,3.09837335398916,1.00697134004648,0,41.1111111111111,44.4444444444444,14.4444444444444,0
2015-07-01,"201507S08000030","Jul","2015","S08000030","NHS Tayside",2062,196,1866,55,75,57,9,2.66731328806984,3.6372453928225,2.7643064985451,0.4364694471387,28.0612244897959,38.265306122449,29.0816326530612,0.4364694471387
2015-07-01,"201507S08000031","Jul","2015","S08000031","NHS Greater Glasgow and Clyde",5780,419,5361,159,207,47,6,2.75086505190311,3.58131487889273,0.813148788927336,0.103806228373702,37.9474940334129,49.4033412887828,11.2171837708831,0.103806228373702
2015-07-01,"201507S08000032","Jul","2015","S08000032","NHS Lanarkshire",2302,224,2078,113,63,48,0,4.90877497827976,2.7367506516073,2.08514335360556,0,50.4464285714286,28.125,21.4285714285714,0
2015-07-01,"201507SB0801","Jul","2015","SB0801","The Golden Jubilee National Hospital",1349,88,1261,22,16,50,0,1.63083765752409,1.18606375092661,3.70644922164566,0,25,18.1818181818182,56.8181818181818,0
2015-08-01,"201508S08000015","Aug","2015","S08000015","NHS Ayrshire and Arran",1922,193,1729,74,62,26,31,3.85015608740895,3.2258064516129,1.35275754422477,1.61290322580645,38.3419689119171,32.1243523316062,13.4715025906736,1.61290322580645
2015-08-01,"201508S08000016","Aug","2015","S08000016","NHS Borders",469,57,412,8,12,36,1,1.70575692963753,2.55863539445629,7.67590618336887,0.213219616204691,14.0350877192982,21.0526315789474,63.1578947368421,0.213219616204691
2015-08-01,"201508S08000017","Aug","2015","S08000017","NHS Dumfries and Galloway",1657,136,1521,49,70,6,11,2.95715147857574,4.22450211225106,0.362100181050091,0.663850331925166,36.0294117647059,51.4705882352941,4.41176470588235,0.663850331925166
2015-08-01,"201508S08000019","Aug","2015","S08000019","NHS Forth Valley",1154,87,1067,40,27,12,8,3.46620450606586,2.33968804159445,1.03986135181976,0.693240901213172,45.9770114942529,31.0344827586207,13.7931034482759,0.693240901213172
2015-08-01,"201508S08000020","Aug","2015","S08000020","NHS Grampian",3138,269,2869,125,76,60,8,3.98342893562779,2.4219247928617,1.91204588910134,0.254939451880178,46.4684014869888,28.2527881040892,22.3048327137546,0.254939451880178
2015-08-01,"201508S08000022","Aug","2015","S08000022","NHS Highland",1409,212,1197,100,48,64,0,7.097232079489,3.40667139815472,4.54222853087296,0,47.1698113207547,22.6415094339623,30.188679245283,0
2015-08-01,"201508S08000024","Aug","2015","S08000024","NHS Lothian",5046,517,4529,261,152,65,39,5.17241379310345,3.01228695996829,1.28814902893381,0.772889417360285,50.4835589941973,29.4003868471954,12.5725338491296,0.772889417360285
2015-08-01,"201508S08000025","Aug","2015","S08000025","NHS Orkney",182,11,171,1,1,6,3,0.549450549450549,0.549450549450549,3.2967032967033,1.64835164835165,9.09090909090909,9.09090909090909,54.5454545454545,1.64835164835165
2015-08-01,"201508S08000026","Aug","2015","S08000026","NHS Shetland",172,11,161,5,6,0,0,2.90697674418605,3.48837209302326,0,0,45.4545454545455,54.5454545454545,0,0
2015-08-01,"201508S08000028","Aug","2015","S08000028","NHS Western Isles",113,8,105,3,3,2,0,2.65486725663717,2.65486725663717,1.76991150442478,0,37.5,37.5,25,0
2015-08-01,"201508S08000029","Aug","2015","S08000029","NHS Fife",1149,89,1060,22,42,8,17,1.91470844212359,3.65535248041775,0.696257615317667,1.47954743255004,24.7191011235955,47.1910112359551,8.98876404494382,1.47954743255004
2015-08-01,"201508S08000030","Aug","2015","S08000030","NHS Tayside",2461,252,2209,74,89,68,21,3.00690776107273,3.61641609101991,2.76310442909386,0.853311661926046,29.3650793650794,35.3174603174603,26.984126984127,0.853311661926046
2015-08-01,"201508S08000031","Aug","2015","S08000031","NHS Greater Glasgow and Clyde",6285,484,5801,180,246,50,8,2.86396181384248,3.91408114558473,0.795544948289578,0.127287191726333,37.1900826446281,50.8264462809917,10.3305785123967,0.127287191726333
2015-08-01,"201508S08000032","Aug","2015","S08000032","NHS Lanarkshire",2465,214,2251,114,68,32,0,4.62474645030426,2.75862068965517,1.29817444219067,0,53.2710280373832,31.7757009345794,14.9532710280374,0
2015-08-01,"201508SB0801","Aug","2015","SB0801","The Golden Jubilee National Hospital",1326,90,1236,24,10,56,0,1.80995475113122,0.754147812971342,4.22322775263952,0,26.6666666666667,11.1111111111111,62.2222222222222,0
2015-09-01,"201509S08000015","Sep","2015","S08000015","NHS Ayrshire and Arran",1976,196,1780,70,78,24,24,3.54251012145749,3.94736842105263,1.21457489878543,1.21457489878543,35.7142857142857,39.7959183673469,12.2448979591837,1.21457489878543
2015-09-01,"201509S08000016","Sep","2015","S08000016","NHS Borders",550,46,504,18,12,16,0,3.27272727272727,2.18181818181818,2.90909090909091,0,39.1304347826087,26.0869565217391,34.7826086956522,0
2015-09-01,"201509S08000017","Sep","2015","S08000017","NHS Dumfries and Galloway",1659,142,1517,57,59,19,7,3.43580470162749,3.55635925256178,1.14526823387583,0.421940928270042,40.1408450704225,41.5492957746479,13.3802816901408,0.421940928270042
2015-09-01,"201509S08000019","Sep","2015","S08000019","NHS Forth Valley",1152,115,1037,35,51,12,17,3.03819444444444,4.42708333333333,1.04166666666667,1.47569444444444,30.4347826086957,44.3478260869565,10.4347826086957,1.47569444444444
2015-09-01,"201509S08000020","Sep","2015","S08000020","NHS Grampian",3319,268,3051,105,90,50,23,3.16360349502862,2.71166013859596,1.50647785477553,0.692979813196746,39.1791044776119,33.5820895522388,18.6567164179104,0.692979813196746
2015-09-01,"201509S08000022","Sep","2015","S08000022","NHS Highland",1648,216,1432,110,63,43,0,6.6747572815534,3.82281553398058,2.60922330097087,0,50.9259259259259,29.1666666666667,19.9074074074074,0
2015-09-01,"201509S08000024","Sep","2015","S08000024","NHS Lothian",5357,600,4757,280,167,84,69,5.22680604816128,3.11741646443905,1.56804181444839,1.2880343475826,46.6666666666667,27.8333333333333,14,1.2880343475826
2015-09-01,"201509S08000025","Sep","2015","S08000025","NHS Orkney",162,13,149,9,1,3,0,5.55555555555556,0.617283950617284,1.85185185185185,0,69.2307692307692,7.69230769230769,23.0769230769231,0
2015-09-01,"201509S08000026","Sep","2015","S08000026","NHS Shetland",170,7,163,6,1,0,0,3.52941176470588,0.588235294117647,0,0,85.7142857142857,14.2857142857143,0,0
2015-09-01,"201509S08000028","Sep","2015","S08000028","NHS Western Isles",135,13,122,4,6,3,0,2.96296296296296,4.44444444444444,2.22222222222222,0,30.7692307692308,46.1538461538462,23.0769230769231,0
2015-09-01,"201509S08000029","Sep","2015","S08000029","NHS Fife",1436,89,1347,26,43,19,1,1.81058495821727,2.99442896935933,1.32311977715877,0.0696378830083565,29.2134831460674,48.314606741573,21.3483146067416,0.0696378830083565
2015-09-01,"201509S08000030","Sep","2015","S08000030","NHS Tayside",2610,253,2357,71,88,74,20,2.72030651340996,3.37164750957854,2.83524904214559,0.766283524904214,28.0632411067194,34.7826086956522,29.2490118577075,0.766283524904214
2015-09-01,"201509S08000031","Sep","2015","S08000031","NHS Greater Glasgow and Clyde",7014,556,6458,200,245,100,11,2.85143997718848,3.49301397205589,1.42571998859424,0.156829198745366,35.9712230215827,44.0647482014388,17.9856115107914,0.156829198745366
2015-09-01,"201509S08000032","Sep","2015","S08000032","NHS Lanarkshire",2414,222,2192,106,86,30,0,4.3910521955261,3.56255178127589,1.24275062137531,0,47.7477477477478,38.7387387387387,13.5135135135135,0
2015-09-01,"201509SB0801","Sep","2015","SB0801","The Golden Jubilee National Hospital",1336,93,1243,25,10,58,0,1.87125748502994,0.748502994011976,4.34131736526946,0,26.8817204301075,10.752688172043,62.3655913978495,0
2015-10-01,"201510S08000015","Oct","2015","S08000015","NHS Ayrshire and Arran",2051,215,1836,76,89,25,25,3.70550950755729,4.33934666016577,1.21891760117016,1.21891760117016,35.3488372093023,41.3953488372093,11.6279069767442,1.21891760117016
2015-10-01,"201510S08000016","Oct","2015","S08000016","NHS Borders",510,46,464,10,12,24,0,1.96078431372549,2.35294117647059,4.70588235294118,0,21.7391304347826,26.0869565217391,52.1739130434783,0
2015-10-01,"201510S08000017","Oct","2015","S08000017","NHS Dumfries and Galloway",1667,153,1514,41,83,14,15,2.45950809838032,4.97900419916017,0.839832033593281,0.899820035992801,26.797385620915,54.2483660130719,9.15032679738562,0.899820035992801
2015-10-01,"201510S08000019","Oct","2015","S08000019","NHS Forth Valley",1058,113,945,34,47,23,9,3.21361058601134,4.44234404536862,2.17391304347826,0.850661625708885,30.0884955752212,41.5929203539823,20.353982300885,0.850661625708885
2015-10-01,"201510S08000020","Oct","2015","S08000020","NHS Grampian",3229,242,2987,99,80,48,15,3.065964694952,2.47754722824404,1.48652833694642,0.464540105295757,40.9090909090909,33.0578512396694,19.8347107438017,0.464540105295757
2015-10-01,"201510S08000022","Oct","2015","S08000022","NHS Highland",1502,227,1275,107,57,63,0,7.12383488681758,3.79494007989348,4.19440745672437,0,47.136563876652,25.1101321585903,27.7533039647577,0
2015-10-01,"201510S08000024","Oct","2015","S08000024","NHS Lothian",5438,640,4798,304,144,91,101,5.59029054799559,2.64803236484001,1.67340934166973,1.85730047811695,47.5,22.5,14.21875,1.85730047811695
2015-10-01,"201510S08000025","Oct","2015","S08000025","NHS Orkney",247,30,217,5,9,11,5,2.02429149797571,3.64372469635628,4.45344129554656,2.02429149797571,16.6666666666667,30,36.6666666666667,2.02429149797571
2015-10-01,"201510S08000026","Oct","2015","S08000026","NHS Shetland",148,8,140,3,3,2,0,2.02702702702703,2.02702702702703,1.35135135135135,0,37.5,37.5,25,0
2015-10-01,"201510S08000028","Oct","2015","S08000028","NHS Western Isles",114,11,103,4,1,4,2,3.50877192982456,0.87719298245614,3.50877192982456,1.75438596491228,36.3636363636364,9.09090909090909,36.3636363636364,1.75438596491228
2015-10-01,"201510S08000029","Oct","2015","S08000029","NHS Fife",1335,105,1230,38,46,18,3,2.84644194756554,3.44569288389513,1.34831460674157,0.224719101123596,36.1904761904762,43.8095238095238,17.1428571428571,0.224719101123596
2015-10-01,"201510S08000030","Oct","2015","S08000030","NHS Tayside",2393,225,2168,72,89,50,14,3.00877559548684,3.71918094442123,2.08942749686586,0.58503969912244,32,39.5555555555556,22.2222222222222,0.58503969912244
2015-10-01,"201510S08000031","Oct","2015","S08000031","NHS Greater Glasgow and Clyde",7859,738,7121,288,322,122,6,3.66458837002163,4.09721338592696,1.55236035118972,0.0763455910421173,39.0243902439024,43.6314363143631,16.5311653116531,0.0763455910421173
2015-10-01,"201510S08000032","Oct","2015","S08000032","NHS Lanarkshire",2523,213,2310,88,84,41,0,3.48791121680539,3.32936979785969,1.62504954419342,0,41.3145539906103,39.4366197183099,19.2488262910798,0
2015-10-01,"201510SB0801","Oct","2015","SB0801","The Golden Jubilee National Hospital",1413,84,1329,29,9,46,0,2.05237084217976,0.636942675159236,3.2554847841472,0,34.5238095238095,10.7142857142857,54.7619047619048,0
2015-11-01,"201511S08000015","Nov","2015","S08000015","NHS Ayrshire and Arran",2126,222,1904,73,88,37,24,3.43367826904986,4.13922859830668,1.74035747883349,1.12888052681091,32.8828828828829,39.6396396396396,16.6666666666667,1.12888052681091
2015-11-01,"201511S08000016","Nov","2015","S08000016","NHS Borders",485,37,448,11,10,16,0,2.2680412371134,2.06185567010309,3.29896907216495,0,29.7297297297297,27.027027027027,43.2432432432432,0
2015-11-01,"201511S08000017","Nov","2015","S08000017","NHS Dumfries and Galloway",1511,115,1396,25,62,12,16,1.65453342157512,4.10324288550629,0.794176042356056,1.05890138980807,21.7391304347826,53.9130434782609,10.4347826086957,1.05890138980807
2015-11-01,"201511S08000019","Nov","2015","S08000019","NHS Forth Valley",1170,101,1069,33,42,21,5,2.82051282051282,3.58974358974359,1.79487179487179,0.427350427350427,32.6732673267327,41.5841584158416,20.7920792079208,0.427350427350427
2015-11-01,"201511S08000020","Nov","2015","S08000020","NHS Grampian",3345,269,3076,111,81,64,13,3.31838565022422,2.42152466367713,1.91330343796712,0.38863976083707,41.2639405204461,30.1115241635688,23.7918215613383,0.38863976083707
2015-11-01,"201511S08000022","Nov","2015","S08000022","NHS Highland",1404,166,1238,85,46,34,1,6.05413105413105,3.27635327635328,2.42165242165242,0.0712250712250712,51.2048192771084,27.710843373494,20.4819277108434,0.0712250712250712
2015-11-01,"201511S08000024","Nov","2015","S08000024","NHS Lothian",5701,749,4952,395,185,102,67,6.92860901596211,3.24504472899491,1.78915979652693,1.17523241536573,52.7369826435247,24.6995994659546,13.6181575433912,1.17523241536573
2015-11-01,"201511S08000025","Nov","2015","S08000025","NHS Orkney",206,18,188,6,7,3,2,2.9126213592233,3.39805825242718,1.45631067961165,0.970873786407767,33.3333333333333,38.8888888888889,16.6666666666667,0.970873786407767
2015-11-01,"201511S08000026","Nov","2015","S08000026","NHS Shetland",160,4,156,3,1,0,0,1.875,0.625,0,0,75,25,0,0
2015-11-01,"201511S08000028","Nov","2015","S08000028","NHS Western Isles",118,8,110,0,5,3,0,0,4.23728813559322,2.54237288135593,0,0,62.5,37.5,0
2015-11-01,"201511S08000029","Nov","2015","S08000029","NHS Fife",1488,113,1375,41,54,18,0,2.75537634408602,3.62903225806452,1.20967741935484,0,36.283185840708,47.787610619469,15.929203539823,0
2015-11-01,"201511S08000030","Nov","2015","S08000030","NHS Tayside",2368,245,2123,69,101,67,8,2.91385135135135,4.2652027027027,2.82939189189189,0.337837837837838,28.1632653061224,41.2244897959184,27.3469387755102,0.337837837837838
2015-11-01,"201511S08000031","Nov","2015","S08000031","NHS Greater Glasgow and Clyde",7744,699,7045,270,297,115,17,3.48657024793388,3.83522727272727,1.48502066115702,0.21952479338843,38.6266094420601,42.4892703862661,16.4520743919886,0.21952479338843
2015-11-01,"201511S08000032","Nov","2015","S08000032","NHS Lanarkshire",2503,236,2267,107,74,55,0,4.27487015581302,2.95645225729125,2.19736316420296,0,45.3389830508475,31.3559322033898,23.3050847457627,0
2015-11-01,"201511SB0801","Nov","2015","SB0801","The Golden Jubilee National Hospital",1410,80,1330,36,9,35,0,2.5531914893617,0.638297872340425,2.4822695035461,0,45,11.25,43.75,0
2015-12-01,"201512S08000015","Dec","2015","S08000015","NHS Ayrshire and Arran",1913,214,1699,92,71,22,29,4.80920020909566,3.71144798745426,1.15002613695766,1.51594354417146,42.9906542056075,33.1775700934579,10.2803738317757,1.51594354417146
2015-12-01,"201512S08000016","Dec","2015","S08000016","NHS Borders",363,34,329,9,8,17,0,2.47933884297521,2.20385674931129,4.6831955922865,0,26.4705882352941,23.5294117647059,50,0
2015-12-01,"201512S08000017","Dec","2015","S08000017","NHS Dumfries and Galloway",1552,121,1431,35,63,14,9,2.25515463917526,4.05927835051546,0.902061855670103,0.579896907216495,28.9256198347107,52.0661157024793,11.5702479338843,0.579896907216495
2015-12-01,"201512S08000019","Dec","2015","S08000019","NHS Forth Valley",1035,96,939,35,48,12,1,3.38164251207729,4.63768115942029,1.15942028985507,0.0966183574879227,36.4583333333333,50,12.5,0.0966183574879227
2015-12-01,"201512S08000020","Dec","2015","S08000020","NHS Grampian",3018,236,2782,104,68,56,8,3.44599072233267,2.25314777998675,1.85553346587144,0.265076209410205,44.0677966101695,28.8135593220339,23.728813559322,0.265076209410205
2015-12-01,"201512S08000022","Dec","2015","S08000022","NHS Highland",1311,178,1133,71,37,69,1,5.41571319603356,2.82227307398932,5.26315789473684,0.07627765064836,39.8876404494382,20.7865168539326,38.7640449438202,0.07627765064836
2015-12-01,"201512S08000024","Dec","2015","S08000024","NHS Lothian",5349,688,4661,347,181,121,39,6.48719386801271,3.38381005795476,2.26210506636755,0.729108244531688,50.4360465116279,26.3081395348837,17.5872093023256,0.729108244531688
2015-12-01,"201512S08000025","Dec","2015","S08000025","NHS Orkney",199,17,182,8,8,0,1,4.02010050251256,4.02010050251256,0,0.50251256281407,47.0588235294118,47.0588235294118,0,0.50251256281407
2015-12-01,"201512S08000026","Dec","2015","S08000026","NHS Shetland",143,7,136,3,2,2,0,2.0979020979021,1.3986013986014,1.3986013986014,0,42.8571428571429,28.5714285714286,28.5714285714286,0
2015-12-01,"201512S08000028","Dec","2015","S08000028","NHS Western Isles",100,5,95,0,4,0,1,0,4,0,1,0,80,0,1
2015-12-01,"201512S08000029","Dec","2015","S08000029","NHS Fife",1367,84,1283,27,36,17,4,1.97512801755669,2.63350402340892,1.24359912216533,0.292611558156547,32.1428571428571,42.8571428571429,20.2380952380952,0.292611558156547
2015-12-01,"201512S08000030","Dec","2015","S08000030","NHS Tayside",2380,263,2117,83,79,87,14,3.48739495798319,3.31932773109244,3.65546218487395,0.588235294117647,31.5589353612167,30.0380228136882,33.0798479087452,0.588235294117647
2015-12-01,"201512S08000031","Dec","2015","S08000031","NHS Greater Glasgow and Clyde",7150,661,6489,271,286,83,21,3.79020979020979,4,1.16083916083916,0.293706293706294,40.9984871406959,43.267776096823,12.5567322239032,0.293706293706294
2015-12-01,"201512S08000032","Dec","2015","S08000032","NHS Lanarkshire",2494,227,2267,97,64,66,0,3.88933440256616,2.56615878107458,2.64635124298316,0,42.7312775330396,28.1938325991189,29.0748898678414,0
2015-12-01,"201512SB0801","Dec","2015","SB0801","The Golden Jubilee National Hospital",1332,90,1242,29,8,53,0,2.17717717717718,0.600600600600601,3.97897897897898,0,32.2222222222222,8.88888888888889,58.8888888888889,0
2016-01-01,"201601S08000015","Jan","2016","S08000015","NHS Ayrshire and Arran",1972,177,1795,67,72,28,10,3.39756592292089,3.65111561866126,1.41987829614604,0.50709939148073,37.8531073446328,40.6779661016949,15.819209039548,0.50709939148073
2016-01-01,"201601S08000016","Jan","2016","S08000016","NHS Borders",437,53,384,19,15,18,1,4.34782608695652,3.4324942791762,4.11899313501144,0.22883295194508,35.8490566037736,28.3018867924528,33.9622641509434,0.22883295194508
2016-01-01,"201601S08000017","Jan","2016","S08000017","NHS Dumfries and Galloway",1410,164,1246,54,59,37,14,3.82978723404255,4.18439716312057,2.6241134751773,0.99290780141844,32.9268292682927,35.9756097560976,22.5609756097561,0.99290780141844
2016-01-01,"201601S08000019","Jan","2016","S08000019","NHS Forth Valley",999,104,895,36,44,22,2,3.6036036036036,4.4044044044044,2.2022022022022,0.2002002002002,34.6153846153846,42.3076923076923,21.1538461538462,0.2002002002002
2016-01-01,"201601S08000020","Jan","2016","S08000020","NHS Grampian",3060,340,2720,118,76,139,7,3.8562091503268,2.48366013071895,4.54248366013072,0.228758169934641,34.7058823529412,22.3529411764706,40.8823529411765,0.228758169934641
2016-01-01,"201601S08000022","Jan","2016","S08000022","NHS Highland",1304,206,1098,71,58,75,2,5.44478527607362,4.4478527607362,5.75153374233129,0.153374233128834,34.4660194174757,28.1553398058252,36.4077669902913,0.153374233128834
2016-01-01,"201601S08000024","Jan","2016","S08000024","NHS Lothian",4835,645,4190,314,143,149,39,6.49431230610135,2.95760082730093,3.08169596690796,0.806618407445708,48.6821705426357,22.1705426356589,23.1007751937985,0.806618407445708
2016-01-01,"201601S08000025","Jan","2016","S08000025","NHS Orkney",152,15,137,9,3,0,3,5.92105263157895,1.97368421052632,0,1.97368421052632,60,20,0,1.97368421052632
2016-01-01,"201601S08000026","Jan","2016","S08000026","NHS Shetland",151,11,140,9,1,1,0,5.96026490066225,0.662251655629139,0.662251655629139,0,81.8181818181818,9.09090909090909,9.09090909090909,0
2016-01-01,"201601S08000028","Jan","2016","S08000028","NHS Western Isles",110,14,96,6,6,0,2,5.45454545454545,5.45454545454545,0,1.81818181818182,42.8571428571429,42.8571428571429,0,1.81818181818182
2016-01-01,"201601S08000029","Jan","2016","S08000029","NHS Fife",1405,138,1267,42,61,32,3,2.98932384341637,4.34163701067616,2.27758007117438,0.213523131672598,30.4347826086957,44.2028985507246,23.1884057971014,0.213523131672598
2016-01-01,"201601S08000030","Jan","2016","S08000030","NHS Tayside",2311,302,2009,77,80,126,19,3.33189095629598,3.46170488965816,5.4521852012116,0.822154911293812,25.4966887417219,26.4900662251656,41.7218543046358,0.822154911293812
2016-01-01,"201601S08000031","Jan","2016","S08000031","NHS Greater Glasgow and Clyde",6770,686,6084,244,294,124,24,3.60413589364845,4.34268833087149,1.83161004431315,0.354505169867061,35.5685131195335,42.8571428571429,18.0758017492711,0.354505169867061
2016-01-01,"201601S08000032","Jan","2016","S08000032","NHS Lanarkshire",2500,266,2234,106,80,80,0,4.24,3.2,3.2,0,39.8496240601504,30.0751879699248,30.0751879699248,0
2016-01-01,"201601SB0801","Jan","2016","SB0801","The Golden Jubilee National Hospital",1330,76,1254,26,13,37,0,1.95488721804511,0.977443609022556,2.78195488721805,0,34.2105263157895,17.1052631578947,48.6842105263158,0
2016-02-01,"201602S08000015","Feb","2016","S08000015","NHS Ayrshire and Arran",2090,234,1856,90,85,31,28,4.30622009569378,4.06698564593301,1.48325358851675,1.33971291866029,38.4615384615385,36.3247863247863,13.2478632478632,1.33971291866029
2016-02-01,"201602S08000016","Feb","2016","S08000016","NHS Borders",470,56,414,11,9,35,1,2.34042553191489,1.91489361702128,7.4468085106383,0.212765957446809,19.6428571428571,16.0714285714286,62.5,0.212765957446809
2016-02-01,"201602S08000017","Feb","2016","S08000017","NHS Dumfries and Galloway",1575,140,1435,49,57,27,7,3.11111111111111,3.61904761904762,1.71428571428571,0.444444444444444,35,40.7142857142857,19.2857142857143,0.444444444444444
2016-02-01,"201602S08000019","Feb","2016","S08000019","NHS Forth Valley",1160,100,1060,46,37,17,0,3.96551724137931,3.18965517241379,1.46551724137931,0,46,37,17,0
2016-02-01,"201602S08000020","Feb","2016","S08000020","NHS Grampian",3312,335,2977,134,91,102,8,4.04589371980676,2.7475845410628,3.07971014492754,0.241545893719807,40,27.1641791044776,30.4477611940298,0.241545893719807
2016-02-01,"201602S08000022","Feb","2016","S08000022","NHS Highland",1230,190,1040,71,58,60,1,5.77235772357724,4.71544715447155,4.8780487804878,0.0813008130081301,37.3684210526316,30.5263157894737,31.5789473684211,0.0813008130081301
2016-02-01,"201602S08000024","Feb","2016","S08000024","NHS Lothian",5457,735,4722,337,196,139,63,6.17555433388309,3.59171706065604,2.54718709913872,1.1544804837823,45.8503401360544,26.6666666666667,18.9115646258503,1.1544804837823
